Municipality,Year,Indy_percent,Unio_percent
Terrades,2010,65.35,23.62
Terrades,2012,72.33,22.01
Terrades,2015,68.93,25.99
Terrassa,1980,34.04,52.13
Terrassa,1984,42.3,51.71
Terrassa,1988,42.29,51.52
Terrassa,1992,48.17,45.62
Terrassa,1995,46.61,52.35
Terrassa,1999,41.38,55.03
Terrassa,2003,42.99,55.4
Terrassa,2006,42.62,54.73
Terrassa,2010,44.38,45.09
Terrassa,2012,38.71,54.46
Terrassa,2015,40.15,56.07
Tiana,1980,45.61,47.08
Tiana,1984,65.86,32.3
Tiana,1988,62.24,34.06
Tiana,1992,69.21,28.14
Tiana,1995,62.27,37.03
Tiana,1999,56.55,41.51
Tiana,2003,57.63,40.9
Tiana,2006,53.77,44.15
Tiana,2010,57.65,33.39
Tiana,2012,63.2,32.89
Tiana,2015,64.07,31.96
Tírvia,1980,37.5,39.06
Tírvia,1984,78.95,14.47
Tírvia,1988,75.44,19.3
Tírvia,1992,77.19,17.54
Tírvia,1995,80.28,19.72
Tírvia,1999,48.72,50
Tírvia,2003,38.89,60
Tírvia,2006,38.55,60.24
Tírvia,2010,50,44.59
Tírvia,2012,80.22,18.68
Tírvia,2015,84.54,11.34
Tiurana,1980,34.78,2.61
Tiurana,1984,49.26,44.12
Tiurana,1988,57.25,13.74
Tiurana,1992,64.84,19.53
Tiurana,1995,58.02,41.98
Tiurana,1999,77.78,22.22
Tiurana,2003,66.67,29.17
Tiurana,2006,64.29,35.71
Tiurana,2010,67.86,26.79
Tiurana,2012,83.05,16.95
Tiurana,2015,74.55,25.45
Tivenys,1980,10.06,40.4
Tivenys,1984,45.34,53.28
Tivenys,1988,46.03,51.44
Tivenys,1992,61.91,36.79
Tivenys,1995,63.38,36.45
Tivenys,1999,59.3,40.15
Tivenys,2003,53,46.67
Tivenys,2006,49.44,49.25
Tivenys,2010,45.99,47.9
Tivenys,2012,54.49,40.71
Tivenys,2015,55.22,41.23
Tivissa,1980,32.28,31.3
Tivissa,1984,48,49.89
Tivissa,1988,58.18,40.23
Tivissa,1992,48.96,48.52
Tivissa,1995,52.39,47.12
Tivissa,1999,55.79,41.89
Tivissa,2003,61.85,37.97
Tivissa,2006,59.1,40.18
Tivissa,2010,63.16,26.93
Tivissa,2012,72.51,23.65
Tivissa,2015,74.03,21.35
Tona,1980,53.8,29.92
Tona,1984,76.91,19.85
Tona,1988,75.53,20.9
Tona,1992,77.6,19.18
Tona,1995,76.9,22.52
Tona,1999,74.92,23.75
Tona,2003,74.05,25.31
Tona,2006,71.43,26.65
Tona,2010,63.75,18.61
Tona,2012,75.82,18.09
Tona,2015,76.18,20.67
Torà,1980,54.77,8.6
Torà,1984,84.32,12.95
Torà,1988,82.27,12.54
Torà,1992,89.77,8.89
Torà,1995,88.94,10.76
Torà,1999,85.52,13.73
Torà,2003,81.2,17.95
Torà,2006,74.32,24.16
Torà,2010,68.21,17.14
Torà,2012,84.46,12.09
Torà,2015,83.49,13.78
Tordera,1980,57.68,30.21
Tordera,1984,71.56,26.17
Tordera,1988,68.54,27.02
Tordera,1992,68.5,28.89
Tordera,1995,65.42,34.05
Tordera,1999,62.8,35.82
Tordera,2003,60.83,38.3
Tordera,2006,56.73,41.11
Tordera,2010,56.29,34.52
Tordera,2012,54.47,38.9
Tordera,2015,49.94,45.97
Torelló,1980,54.93,29.12
Torelló,1984,72.98,24.01
Torelló,1988,70.21,25.62
Torelló,1992,73.78,23.48
Torelló,1995,72.63,26.55
Torelló,1999,65.85,32.75
Torelló,2003,66.74,31.78
Torelló,2006,65.24,32.31
Torelló,2010,58.27,22.38
Torelló,2012,72.22,20.51
Torelló,2015,74.63,22.67
"Torms, els",1980,52,12.8
"Torms, els",1984,76.98,20.14
"Torms, els",1988,61.34,25.21
"Torms, els",1992,76.27,16.95
"Torms, els",1995,62.14,34.95
"Torms, els",1999,63.36,35.88
"Torms, els",2003,70.45,28.79
"Torms, els",2006,64.96,34.19
"Torms, els",2010,70.65,26.09
"Torms, els",2012,79.55,18.18
"Torms, els",2015,85.98,9.35
Tornabous,1980,56.72,23.32
Tornabous,1984,73.81,21.43
Tornabous,1988,73.6,20
Tornabous,1992,85.21,12.43
Tornabous,1995,79.34,20.45
Tornabous,1999,70.2,28.28
Tornabous,2003,71.96,26.52
Tornabous,2006,68.42,30.58
Tornabous,2010,69.04,20.3
Tornabous,2012,84,13.78
Tornabous,2015,79.25,15.72
"Torre de Cabdella, la",1980,42.12,30
"Torre de Cabdella, la",1984,2.91,4.5
"Torre de Cabdella, la",1988,71.51,22.55
"Torre de Cabdella, la",1992,80.6,16.94
"Torre de Cabdella, la",1995,74.51,24.75
"Torre de Cabdella, la",1999,67.51,30.79
"Torre de Cabdella, la",2003,66.03,33.25
"Torre de Cabdella, la",2006,64.18,35.82
"Torre de Cabdella, la",2010,58.72,34.1
"Torre de Cabdella, la",2012,84.47,13.19
"Torre de Cabdella, la",2015,83.4,13.43
"Torre de Claramunt, la",1980,39.54,43.69
"Torre de Claramunt, la",1984,60.71,34.74
"Torre de Claramunt, la",1988,54.88,40.7
"Torre de Claramunt, la",1992,55.25,41.99
"Torre de Claramunt, la",1995,61.85,37.95
"Torre de Claramunt, la",1999,50.46,48.16
"Torre de Claramunt, la",2003,49.39,49.85
"Torre de Claramunt, la",2006,46.29,50.64
"Torre de Claramunt, la",2010,49.36,41.66
"Torre de Claramunt, la",2012,45.43,47.22
"Torre de Claramunt, la",2015,41.8,53.35
"Torre de Fontaubella, la",1980,25.53,19.15
"Torre de Fontaubella, la",1984,41.03,48.72
"Torre de Fontaubella, la",1988,64.71,32.35
"Torre de Fontaubella, la",1992,45.45,42.42
"Torre de Fontaubella, la",1995,58.82,41.18
"Torre de Fontaubella, la",1999,57.83,38.55
"Torre de Fontaubella, la",2003,56.25,39.58
"Torre de Fontaubella, la",2006,65.06,31.33
"Torre de Fontaubella, la",2010,45.05,38.46
"Torre de Fontaubella, la",2012,78.49,19.35
"Torre de Fontaubella, la",2015,84.54,12.37
"Torre de l'Espanyol, la",1980,26.4,46.57
"Torre de l'Espanyol, la",1984,47.65,47.24
"Torre de l'Espanyol, la",1988,48.19,50
"Torre de l'Espanyol, la",1992,58.84,40.75
"Torre de l'Espanyol, la",1995,67.37,32.2
"Torre de l'Espanyol, la",1999,60.63,38.69
"Torre de l'Espanyol, la",2003,65.85,33.7
"Torre de l'Espanyol, la",2006,60.21,39.28
"Torre de l'Espanyol, la",2010,57.57,35.31
"Torre de l'Espanyol, la",2012,75,23.08
"Torre de l'Espanyol, la",2015,74.81,18.18
Torre-serona,1980,39.61,20.78
Torre-serona,1984,62.04,33.58
Torre-serona,1988,61.22,22.45
Torre-serona,1992,57.41,36.42
Torre-serona,1995,67.4,32.6
Torre-serona,1999,52.05,47.37
Torre-serona,2003,54.79,43.38
Torre-serona,2006,55.21,44.27
Torre-serona,2010,54.23,37.31
Torre-serona,2012,62.07,32.51
Torre-serona,2015,62.27,33.64
Torrebesses,1980,44.25,29.31
Torrebesses,1984,56.55,39.88
Torrebesses,1988,66.05,29.01
Torrebesses,1992,64.71,32.62
Torrebesses,1995,71.72,26.26
Torrebesses,1999,63.3,34.04
Torrebesses,2003,68.28,30.11
Torrebesses,2006,64.47,32.24
Torrebesses,2010,56.58,26.97
Torrebesses,2012,79.77,17.34
Torrebesses,2015,83.33,12.5
Torredembarra,1980,49.41,33.96
Torredembarra,1984,60.75,35.4
Torredembarra,1988,58.93,35.13
Torredembarra,1992,63.88,32.23
Torredembarra,1995,59.8,39.26
Torredembarra,1999,52.13,44.94
Torredembarra,2003,49.12,49.82
Torredembarra,2006,48.55,49.05
Torredembarra,2010,45.7,43.68
Torredembarra,2012,47.65,47.58
Torredembarra,2015,45.61,51.2
Torrefarrera,1980,30.3,42.39
Torrefarrera,1984,51.29,47.23
Torrefarrera,1988,48.75,48
Torrefarrera,1992,60.84,37.5
Torrefarrera,1995,60.89,38.79
Torrefarrera,1999,61.09,38.34
Torrefarrera,2003,59.72,39.81
Torrefarrera,2006,61.53,37.54
Torrefarrera,2010,61.24,30.62
Torrefarrera,2012,65.65,30.68
Torrefarrera,2015,63.41,31.89
Torrefeta i Florejacs,1980,59.34,9.64
Torrefeta i Florejacs,1984,84.02,15.21
Torrefeta i Florejacs,1988,83.01,11.42
Torrefeta i Florejacs,1992,86.82,9.82
Torrefeta i Florejacs,1995,81.23,18.77
Torrefeta i Florejacs,1999,77.05,22.1
Torrefeta i Florejacs,2003,78.95,20.78
Torrefeta i Florejacs,2006,72.59,25.3
Torrefeta i Florejacs,2010,64.09,21.14
Torrefeta i Florejacs,2012,80.77,16.48
Torrefeta i Florejacs,2015,80.8,14.96
Torregrossa,1980,31.82,37.12
Torregrossa,1984,39.94,58.05
Torregrossa,1988,37.55,56.11
Torregrossa,1992,42.54,56.64
Torregrossa,1995,43.31,56.34
Torregrossa,1999,50.25,48.82
Torregrossa,2003,54.08,45.23
Torregrossa,2006,55.36,44.31
Torregrossa,2010,57.41,33.69
Torregrossa,2012,67.21,29.98
Torregrossa,2015,67.07,27.34
Torrelameu,1980,41.18,35.95
Torrelameu,1984,63.92,33.33
Torrelameu,1988,74.74,21.11
Torrelameu,1992,72.62,26.49
Torrelameu,1995,74.74,25
Torrelameu,1999,76.41,22.52
Torrelameu,2003,76.26,22.98
Torrelameu,2006,72.51,27.49
Torrelameu,2010,72.59,18.77
Torrelameu,2012,80.15,17.84
Torrelameu,2015,79.76,16.9
Torrelavit,1980,60.12,32.29
Torrelavit,1984,74.71,18.43
Torrelavit,1988,77.14,20.17
Torrelavit,1992,79.22,19.43
Torrelavit,1995,73.34,26.38
Torrelavit,1999,72.18,26.15
Torrelavit,2003,75.07,24.27
Torrelavit,2006,68.53,30.46
Torrelavit,2010,65.73,23.31
Torrelavit,2012,78.54,17.87
Torrelavit,2015,81.1,15.55
Torrelles de Foix,1980,42.39,37
Torrelles de Foix,1984,71.21,25.23
Torrelles de Foix,1988,63.31,33.08
Torrelles de Foix,1992,66.61,31.13
Torrelles de Foix,1995,57.86,41.13
Torrelles de Foix,1999,53.5,45.29
Torrelles de Foix,2003,56.49,42.24
Torrelles de Foix,2006,56.81,40.55
Torrelles de Foix,2010,49.6,37.95
Torrelles de Foix,2012,53.85,40.28
Torrelles de Foix,2015,50.65,44.92
Torrelles de Llobregat,1980,55.28,27.91
Torrelles de Llobregat,1984,73.37,20.74
Torrelles de Llobregat,1988,71.38,24.1
Torrelles de Llobregat,1992,74.11,22.73
Torrelles de Llobregat,1995,66.34,32.03
Torrelles de Llobregat,1999,61.23,35.38
Torrelles de Llobregat,2003,59.11,38.79
Torrelles de Llobregat,2006,52.7,44.63
Torrelles de Llobregat,2010,54.95,33.35
Torrelles de Llobregat,2012,61.67,32.8
Torrelles de Llobregat,2015,60.41,36.12
Torrent,1980,41.75,27.18
Torrent,1984,70,28
Torrent,1988,67.44,23.26
Torrent,1992,70.11,26.44
Torrent,1995,59.6,40.4
Torrent,1999,71.11,27.78
Torrent,2003,60.78,37.25
Torrent,2006,65.48,29.76
Torrent,2010,57.73,25.77
Torrent,2012,82.24,16.82
Torrent,2015,76.52,21.74
Torres de Segre,1980,45.64,29.39
Torres de Segre,1984,55,40.32
Torres de Segre,1988,47.53,48.01
Torres de Segre,1992,57.25,39.47
Torres de Segre,1995,61.15,38.57
Torres de Segre,1999,55.92,43.03
Torres de Segre,2003,61.88,37.46
Torres de Segre,2006,57.53,41.81
Torres de Segre,2010,55.95,38.44
Torres de Segre,2012,64.4,32.72
Torres de Segre,2015,67.05,28.98
Torroella de Fluvià,1980,54.91,34.68
Torroella de Fluvià,1984,68.42,29.82
Torroella de Fluvià,1988,64.97,30.57
Torroella de Fluvià,1992,65.31,32.65
Torroella de Fluvià,1995,66.06,33.33
Torroella de Fluvià,1999,56.55,39.29
Torroella de Fluvià,2003,59.51,39.51
Torroella de Fluvià,2006,58.95,38.95
Torroella de Fluvià,2010,58.37,28.33
Torroella de Fluvià,2012,66.56,27.09
Torroella de Fluvià,2015,74.06,24.69
Torroella de Montgrí,1980,47.14,28.52
Torroella de Montgrí,1984,69.53,25.98
Torroella de Montgrí,1988,66.42,27.82
Torroella de Montgrí,1992,72.38,24.44
Torroella de Montgrí,1995,64.12,34.93
Torroella de Montgrí,1999,65.43,32.11
Torroella de Montgrí,2003,65.5,33.32
Torroella de Montgrí,2006,62.13,34.99
Torroella de Montgrí,2010,57.21,27.81
Torroella de Montgrí,2012,69.84,24.57
Torroella de Montgrí,2015,71.87,25.87
Torroja del Priorat,1980,48.53,14.71
Torroja del Priorat,1984,66.67,31.88
Torroja del Priorat,1988,60,31.25
Torroja del Priorat,1992,65.52,28.74
Torroja del Priorat,1995,70.93,27.91
Torroja del Priorat,1999,63.74,35.16
Torroja del Priorat,2003,70.75,27.36
Torroja del Priorat,2006,66.02,33.98
Torroja del Priorat,2010,61.86,31.96
Torroja del Priorat,2012,81.82,18.18
Torroja del Priorat,2015,84.48,14.66
Tortellà,1980,34.55,35.41
Tortellà,1984,63.17,35.04
Tortellà,1988,52.8,38.32
Tortellà,1992,65.99,30.46
Tortellà,1995,62.5,36.11
Tortellà,1999,64.16,32.2
Tortellà,2003,68.19,31.37
Tortellà,2006,60.64,37.62
Tortellà,2010,50.5,34.67
Tortellà,2012,79.29,18.26
Tortellà,2015,83.33,15.7
Tortosa,1980,24.18,45.72
Tortosa,1984,49.81,47.23
Tortosa,1988,45.58,47.11
Tortosa,1992,46.04,47.66
Tortosa,1995,51.07,48.28
Tortosa,1999,47.77,50.39
Tortosa,2003,47.63,50.97
Tortosa,2006,47.71,49.68
Tortosa,2010,51.01,37.83
Tortosa,2012,56.84,37.59
Tortosa,2015,58.32,37.4
Toses,1980,40.32,20.97
Toses,1984,85.71,6.59
Toses,1988,85.54,10.84
Toses,1992,93.33,5.56
Toses,1995,89.47,10.53
Toses,1999,74.65,25.35
Toses,2003,71.74,23.91
Toses,2006,76.14,22.73
Toses,2010,80.72,10.84
Toses,2012,91.35,4.81
Toses,2015,86.55,9.24
Tossa de Mar,1980,48.65,24.84
Tossa de Mar,1984,70.87,25.76
Tossa de Mar,1988,65.69,24.31
Tossa de Mar,1992,66.93,28.44
Tossa de Mar,1995,63.29,35.84
Tossa de Mar,1999,58.37,39.63
Tossa de Mar,2003,58.74,39.65
Tossa de Mar,2006,59.95,36.74
Tossa de Mar,2010,53.25,33.88
Tossa de Mar,2012,59.95,35.58
Tossa de Mar,2015,58.75,37.38
Tremp,1980,57.11,14.12
Tremp,1984,72.8,23.8
Tremp,1988,64.41,25.91
Tremp,1992,67.51,27.11
Tremp,1995,65.59,34.13
Tremp,1999,63.69,35.12
Tremp,2003,57.74,41.57
Tremp,2006,54.48,44.36
Tremp,2010,53.15,33.75
Tremp,2012,69.29,27.74
Tremp,2015,69.61,26.63
Ullà,1980,31.36,43.22
Ullà,1984,61.17,37.15
Ullà,1988,62.83,31.27
Ullà,1992,66.47,28.57
Ullà,1995,55.48,44.52
Ullà,1999,52.44,45.61
Ullà,2003,50.39,47.56
Ullà,2006,54.23,42.63
Ullà,2010,57.28,26.86
Ullà,2012,64.74,27.89
Ullà,2015,65.45,33.41
Ullastrell,1980,52.97,6.41
Ullastrell,1984,86.44,11.86
Ullastrell,1988,85.29,13.22
Ullastrell,1992,87.59,10.14
Ullastrell,1995,78.24,21.62
Ullastrell,1999,76.91,20.68
Ullastrell,2003,73.76,25.74
Ullastrell,2006,68.43,29.84
Ullastrell,2010,64.38,25.86
Ullastrell,2012,72.44,23.53
Ullastrell,2015,72.78,24.21
Ullastret,1980,66.96,10.71
Ullastret,1984,77.64,19.88
Ullastret,1988,72.46,23.19
Ullastret,1992,72.97,22.3
Ullastret,1995,73.29,26.71
Ullastret,1999,74.48,25.52
Ullastret,2003,74.1,25.18
Ullastret,2006,69.37,27.93
Ullastret,2010,64.71,20.59
Ullastret,2012,88.82,8.07
Ullastret,2015,91.19,7.25
Ulldecona,1980,20.11,44.54
Ulldecona,1984,51.93,44.46
Ulldecona,1988,49.47,43.52
Ulldecona,1992,54.2,37.63
Ulldecona,1995,50.55,49.09
Ulldecona,1999,49.67,48.18
Ulldecona,2003,52.46,46.99
Ulldecona,2006,47.33,51.17
Ulldecona,2010,45.49,44.74
Ulldecona,2012,53.58,41.25
Ulldecona,2015,56.32,40.35
Ulldemolins,1980,30.43,18.06
Ulldemolins,1984,74.93,23.76
Ulldemolins,1988,69.97,24.28
Ulldemolins,1992,75.36,20.36
Ulldemolins,1995,74.85,25.15
Ulldemolins,1999,76.92,21.94
Ulldemolins,2003,77.37,22.63
Ulldemolins,2006,63.23,34.84
Ulldemolins,2010,63.54,25
Ulldemolins,2012,75.97,21.75
Ulldemolins,2015,83.61,14.75
Ultramort,1980,80.16,11.9
Ultramort,1984,84.33,15.67
Ultramort,1988,77.48,15.32
Ultramort,1992,86.09,9.57
Ultramort,1995,84.68,15.32
Ultramort,1999,80,19.2
Ultramort,2003,76.26,21.58
Ultramort,2006,70.19,25
Ultramort,2010,62.77,15.96
Ultramort,2012,87.69,11.54
Ultramort,2015,84.44,9.63
Urús,1980,85.29,8.82
Urús,1984,90.77,6.15
Urús,1988,92.42,4.55
Urús,1992,89.61,6.49
Urús,1995,88.76,10.11
Urús,1999,70.75,27.36
Urús,2003,78.63,18.8
Urús,2006,75.49,22.55
Urús,2010,70.27,10.81
Urús,2012,79.66,16.1
Urús,2015,79.65,15.04
Vacarisses,1980,47.85,13.4
Vacarisses,1984,85.11,11.35
Vacarisses,1988,71.15,22.8
Vacarisses,1992,70.07,25.81
Vacarisses,1995,62.69,36.6
Vacarisses,1999,54.26,43.23
Vacarisses,2003,53.49,45.53
Vacarisses,2006,49.14,47.7
Vacarisses,2010,47.72,42.31
Vacarisses,2012,46.68,46.45
Vacarisses,2015,47.61,48.87
"Vajol, la",1980,58.33,10.42
"Vajol, la",1984,79.07,18.6
"Vajol, la",1988,56.82,38.64
"Vajol, la",1992,76.92,20.51
"Vajol, la",1995,57.89,40.35
"Vajol, la",1999,68.18,29.55
"Vajol, la",2003,66.1,28.81
"Vajol, la",2006,63.04,34.78
"Vajol, la",2010,60.47,27.91
"Vajol, la",2012,72.34,21.28
"Vajol, la",2015,72.22,27.78
"Vall d'en Bas, la",1980,60.7,12.82
"Vall d'en Bas, la",1984,86.24,11.8
"Vall d'en Bas, la",1988,81.93,14.29
"Vall d'en Bas, la",1992,85.93,12.36
"Vall d'en Bas, la",1995,81.26,18.28
"Vall d'en Bas, la",1999,80.25,17.74
"Vall d'en Bas, la",2003,80.79,18.55
"Vall d'en Bas, la",2006,77.02,20.55
"Vall d'en Bas, la",2010,71.65,13.84
"Vall d'en Bas, la",2012,87.16,10.12
"Vall d'en Bas, la",2015,89.22,8.24
"Vall de Bianya, la",1980,63.46,14.41
"Vall de Bianya, la",1984,84.46,12.89
"Vall de Bianya, la",1988,82.65,13.63
"Vall de Bianya, la",1992,84.93,13.34
"Vall de Bianya, la",1995,76.97,22.24
"Vall de Bianya, la",1999,75.39,22.9
"Vall de Bianya, la",2003,71.67,26.47
"Vall de Bianya, la",2006,71.74,25.59
"Vall de Bianya, la",2010,63.77,21.1
"Vall de Bianya, la",2012,83.09,13.8
"Vall de Bianya, la",2015,83.31,13.52
"Vall de Boí, la",1980,17.31,18.27
"Vall de Boí, la",1984,83.67,11.16
"Vall de Boí, la",1988,78.1,19.01
"Vall de Boí, la",1992,82.61,13.91
"Vall de Boí, la",1995,83.19,16.25
"Vall de Boí, la",1999,72.25,25.65
"Vall de Boí, la",2003,75.11,24.04
"Vall de Boí, la",2006,64.19,33.72
"Vall de Boí, la",2010,61.88,22.2
"Vall de Boí, la",2012,81.37,15.68
"Vall de Boí, la",2015,80.88,14.85
Vall de Cardós,1980,54.39,13.6
Vall de Cardós,1984,86.27,11.59
Vall de Cardós,1988,83.33,11.11
Vall de Cardós,1992,74.59,22.65
Vall de Cardós,1995,65.62,31.77
Vall de Cardós,1999,49.72,48.62
Vall de Cardós,2003,66.84,32.12
Vall de Cardós,2006,67.05,30.64
Vall de Cardós,2010,67.06,25.29
Vall de Cardós,2012,78.67,19.91
Vall de Cardós,2015,76.03,16.53
Vall-llobrega,1980,49.06,26.42
Vall-llobrega,1984,59.48,39.66
Vall-llobrega,1988,70.09,22.43
Vall-llobrega,1992,57.78,32.59
Vall-llobrega,1995,62.57,37.43
Vall-llobrega,1999,60,34.29
Vall-llobrega,2003,61.27,37.46
Vall-llobrega,2006,60.38,37.7
Vall-llobrega,2010,59.54,26.29
Vall-llobrega,2012,65.61,26.54
Vall-llobrega,2015,66.48,30.17
Vallbona d'Anoia,1980,50,43.37
Vallbona d'Anoia,1984,65.12,32.8
Vallbona d'Anoia,1988,59.25,36.04
Vallbona d'Anoia,1992,60.85,34.91
Vallbona d'Anoia,1995,59.46,39.94
Vallbona d'Anoia,1999,60.49,36.91
Vallbona d'Anoia,2003,58.78,40.31
Vallbona d'Anoia,2006,55.11,42.41
Vallbona d'Anoia,2010,48.87,37.61
Vallbona d'Anoia,2012,59.7,33.08
Vallbona d'Anoia,2015,60.52,36.09
Vallbona de les Monges,1980,62.71,8.47
Vallbona de les Monges,1984,78.85,16.03
Vallbona de les Monges,1988,70.06,27.12
Vallbona de les Monges,1992,65.41,27.67
Vallbona de les Monges,1995,67.03,31.87
Vallbona de les Monges,1999,75.46,23.31
Vallbona de les Monges,2003,69.41,28.24
Vallbona de les Monges,2006,70.51,26.92
Vallbona de les Monges,2010,64.74,22.44
Vallbona de les Monges,2012,78.53,14.72
Vallbona de les Monges,2015,79.55,16.48
Vallcebre,1980,53.33,19.39
Vallcebre,1984,67.91,25.67
Vallcebre,1988,70.41,25.44
Vallcebre,1992,78.62,18.87
Vallcebre,1995,77.38,22.62
Vallcebre,1999,68.97,29.66
Vallcebre,2003,75.98,24.02
Vallcebre,2006,72.33,25.16
Vallcebre,2010,63.24,18.38
Vallcebre,2012,85.16,12.09
Vallcebre,2015,88.02,9.9
Vallclara,1980,53.85,7.69
Vallclara,1984,82.98,17.02
Vallclara,1988,80.39,13.73
Vallclara,1992,90.16,8.2
Vallclara,1995,76.19,23.81
Vallclara,1999,73.91,26.09
Vallclara,2003,87.14,11.43
Vallclara,2006,88.06,8.96
Vallclara,2010,66.67,11.11
Vallclara,2012,90,5
Vallclara,2015,90.41,8.22
Vallfogona de Balaguer,1980,41.19,28.14
Vallfogona de Balaguer,1984,75.56,19.77
Vallfogona de Balaguer,1988,64.01,31.17
Vallfogona de Balaguer,1992,69.89,27.59
Vallfogona de Balaguer,1995,68.35,31.41
Vallfogona de Balaguer,1999,60.86,36.44
Vallfogona de Balaguer,2003,60.41,38.71
Vallfogona de Balaguer,2006,58.18,40.02
Vallfogona de Balaguer,2010,58.9,31.46
Vallfogona de Balaguer,2012,67.07,28.21
Vallfogona de Balaguer,2015,66.32,29.22
Vallfogona de Ripollès,1980,65.22,11.3
Vallfogona de Ripollès,1984,93.51,3.9
Vallfogona de Ripollès,1988,92.91,6.38
Vallfogona de Ripollès,1992,90.84,9.16
Vallfogona de Ripollès,1995,86.72,13.28
Vallfogona de Ripollès,1999,87.5,9.82
Vallfogona de Ripollès,2003,88.97,8.09
Vallfogona de Ripollès,2006,82.93,17.07
Vallfogona de Ripollès,2010,81.06,9.85
Vallfogona de Ripollès,2012,93.71,3.14
Vallfogona de Ripollès,2015,92.67,5.33
Vallfogona de Riucorb,1980,87.37,5.26
Vallfogona de Riucorb,1984,76.74,22.09
Vallfogona de Riucorb,1988,75.61,20.73
Vallfogona de Riucorb,1992,66.22,31.08
Vallfogona de Riucorb,1995,73.97,24.66
Vallfogona de Riucorb,1999,66.2,30.99
Vallfogona de Riucorb,2003,78.35,21.65
Vallfogona de Riucorb,2006,72.22,18.52
Vallfogona de Riucorb,2010,73.68,1.75
Vallfogona de Riucorb,2012,88.89,7.94
Vallfogona de Riucorb,2015,86.96,7.25
Vallgorguina,1980,59.34,10.82
Vallgorguina,1984,86.7,12.19
Vallgorguina,1988,83.51,14.43
Vallgorguina,1992,85.64,13.08
Vallgorguina,1995,77.68,21.77
Vallgorguina,1999,70.78,27.86
Vallgorguina,2003,66.44,32.65
Vallgorguina,2006,63.38,34.65
Vallgorguina,2010,64.24,24.52
Vallgorguina,2012,71.03,23.98
Vallgorguina,2015,72.47,24.31
Vallirana,1980,37.49,40.29
Vallirana,1984,54.14,33.4
Vallirana,1988,57.95,37.21
Vallirana,1992,64.14,30.71
Vallirana,1995,56.07,43.17
Vallirana,1999,47.25,50.43
Vallirana,2003,50.1,48.95
Vallirana,2006,46.6,51.17
Vallirana,2010,46.96,44.35
Vallirana,2012,42.92,51.08
Vallirana,2015,38.52,57.83
Vallmoll,1980,19.11,56.96
Vallmoll,1984,46.86,48.89
Vallmoll,1988,53.27,43.27
Vallmoll,1992,52.69,43.97
Vallmoll,1995,48.75,50.47
Vallmoll,1999,46.28,50.65
Vallmoll,2003,44.4,54.89
Vallmoll,2006,45.71,52.78
Vallmoll,2010,45.19,43.29
Vallmoll,2012,53.87,41
Vallmoll,2015,49.03,46.67
Vallromanes,1980,66.51,13.4
Vallromanes,1984,88.38,11.2
Vallromanes,1988,83.15,14.61
Vallromanes,1992,81.62,14.64
Vallromanes,1995,65.57,33.33
Vallromanes,1999,63.28,35.45
Vallromanes,2003,63.13,36
Vallromanes,2006,65.93,31.66
Vallromanes,2010,66.61,25.46
Vallromanes,2012,67.93,28.3
Vallromanes,2015,64.1,30.96
Valls,1980,49.54,32.37
Valls,1984,60.88,35.01
Valls,1988,59.66,35.74
Valls,1992,62.82,33.86
Valls,1995,61.94,37.46
Valls,1999,58.73,39.21
Valls,2003,61.64,37.47
Valls,2006,57.96,40.25
Valls,2010,54.65,31.14
Valls,2012,62.98,31.54
Valls,2015,61.08,35.43
"Valls d'Aguilar, les",1980,22.69,57.98
"Valls d'Aguilar, les",1984,65.83,27.5
"Valls d'Aguilar, les",1988,67.62,27.62
"Valls d'Aguilar, les",1992,77,21
"Valls d'Aguilar, les",1995,77.44,21.8
"Valls d'Aguilar, les",1999,73.94,23.24
"Valls d'Aguilar, les",2003,65.27,34.13
"Valls d'Aguilar, les",2006,59.76,39.63
"Valls d'Aguilar, les",2010,51.61,41.94
"Valls d'Aguilar, les",2012,76.07,23.93
"Valls d'Aguilar, les",2015,72.19,20.71
"Valls de Valira, les",1980,42.29,19.37
"Valls de Valira, les",1984,86.12,12.75
"Valls de Valira, les",1988,79.63,15.19
"Valls de Valira, les",1992,79.86,18.06
"Valls de Valira, les",1995,79.08,20.59
"Valls de Valira, les",1999,81.88,17.11
"Valls de Valira, les",2003,83.54,14.63
"Valls de Valira, les",2006,73.61,25.28
"Valls de Valira, les",2010,74.44,15.19
"Valls de Valira, les",2012,77.1,20.87
"Valls de Valira, les",2015,69.17,27.08
Vandellòs i l'Hospitalet de l'Infant,1980,31.38,35.35
Vandellòs i l'Hospitalet de l'Infant,1984,48.43,46.77
Vandellòs i l'Hospitalet de l'Infant,1988,49.08,41.05
Vandellòs i l'Hospitalet de l'Infant,1992,61.55,34.65
Vandellòs i l'Hospitalet de l'Infant,1995,58.21,41.05
Vandellòs i l'Hospitalet de l'Infant,1999,51.86,42.51
Vandellòs i l'Hospitalet de l'Infant,2003,53.59,45.59
Vandellòs i l'Hospitalet de l'Infant,2006,50.34,47.89
Vandellòs i l'Hospitalet de l'Infant,2010,50.34,41.98
Vandellòs i l'Hospitalet de l'Infant,2012,48.12,48.4
Vandellòs i l'Hospitalet de l'Infant,2015,44.98,51.89
"Vansa i Fórnols, la",1980,13.73,45.1
"Vansa i Fórnols, la",1984,68.13,27.47
"Vansa i Fórnols, la",1988,69.84,22.22
"Vansa i Fórnols, la",1992,75,20.59
